seed_type,scov_type,time,scov
SVRM,TPC_cov,1001,1518.2
SVRM,TPC_cov,2001,1544.0
SVRM,TPC_cov,3001,1556.6
SVRM,TPC_cov,4001,1565.6
SVRM,TPC_cov,5001,1571.2
SVRM,TPC_cov,6001,1577.2
SVRM,TPC_cov,7001,1590.8
SVRM,TPC_cov,8001,1597.4
SVRM,TPC_cov,9001,1598.2
SVRM,TPC_cov,10001,1604.0
SVRM,TPC_cov,11001,1607.4
SVRM,TPC_cov,12001,1609.6
SVRM,TPC_cov,13001,1610.4
SVRM,TPC_cov,14001,1612.4
SVRM,TPC_cov,15001,1613.8
SVRM,TPC_cov,16001,1614.4
SVRM,TPC_cov,17001,1619.2
SVRM,TPC_cov,18001,1620.8
SVRM,TPC_cov,19001,1623.4
SVRM,TPC_cov,20001,1624.0
SVRM,TPC_cov,21001,1627.8
SVRM,TPC_cov,22001,1643.8
SVRM,TPC_cov,23001,1643.8
SVRM,TPC_cov,24001,1644.8
SVRM,TPC_cov,25001,1645.4
SVRM,TPC_cov,26001,1646.4
SVRM,TPC_cov,27001,1649.4
SVRM,TPC_cov,28001,1650.2
SVRM,TPC_cov,29001,1651.2
SVRM,TPC_cov,30001,1656.4
SVRM,TPC_cov,31001,1657.0
SVRM,TPC_cov,32001,1657.4
SVRM,TPC_cov,33001,1657.4
SVRM,TPC_cov,34001,1657.8
SVRM,TPC_cov,35001,1659.2
SVRM,TPC_cov,36001,1659.6
SVRM,TPC_cov,37001,1660.0
SVRM,TPC_cov,38001,1660.2
SVRM,TPC_cov,39001,1660.2
SVRM,TPC_cov,40001,1660.4
SVRM,TPC_cov,41001,1660.6
SVRM,TPC_cov,42001,1660.8
SVRM,TPC_cov,43001,1661.8
